State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Odisha,Kendrapara,"Kendrapara APMC",Cauliflower,Local,"Grade A",31/12/2025,3000,3000,3000
Odisha,Kalahandi,"Junagarh APMC",Brinjal,Other,"Grade B",31/12/2025,2000,2400,2200
Punjab,Fazilka,"Fazilka APMC",Brinjal,Brinjal,FAQ,31/12/2025,1500,1500,1500
Punjab,Fazilka,"Fazilka APMC",Raddish,Raddish,FAQ,31/12/2025,1000,1000,1000
Punjab,Fazilka,"Fazilka APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,1000,1000,1000
Punjab,Fazilka,"Fazilka APMC",Ginger(Dry),Dry,FAQ,31/12/2025,7000,7000,7000
Punjab,Fazilka,"Fazilka APMC",Apple,Apple,Medium,31/12/2025,10000,10000,10000
Punjab,Ludhiana,"Khanna APMC",Brinjal,Round/Long,"Grade A",31/12/2025,1000,1000,1000
Punjab,Ludhiana,"Khanna APMC",Cabbage,Other,"Grade A",31/12/2025,700,700,700
Punjab,Ludhiana,"Khanna APMC",Raddish,Raddish,"Grade A",31/12/2025,300,300,300
Punjab,Ludhiana,"Khanna APMC",Kinnow,Kinnow,"Grade A",31/12/2025,2000,2000,2000
Punjab,Moga,"Baghapurana APMC",Raddish,Raddish,"Grade B",31/12/2025,500,700,600
Punjab,Moga,"Baghapurana APMC",Potato,Potato,"Grade B",31/12/2025,600,1000,800
Punjab,Moga,"Baghapurana APMC","Green Chilli","Green Chilly","Grade B",31/12/2025,4000,5000,4500
Punjab,Patiala,"Patiala APMC","Amla(Nelli Kai)",Amla,"Grade A",31/12/2025,2000,2800,2400
Punjab,Patiala,"Patiala APMC",Capsicum,Capsicum,"Grade A",31/12/2025,1500,2500,2000
Punjab,Patiala,"Patiala APMC",Mint(Pudina),Mint(Pudina),"Grade A",31/12/2025,2000,3000,2500
Punjab,Patiala,"Patiala APMC",Coriander(Leaves),Other,"Grade A",31/12/2025,800,1200,1100
Punjab,Sangrur,"Dhuri APMC",Potato,Local,Medium,31/12/2025,700,800,750
Punjab,Sangrur,"Dhuri APMC",Onion,Other,Medium,31/12/2025,1900,2100,2000
Punjab,Sangrur,"Dhuri APMC",Banana,Other,Medium,31/12/2025,1700,2500,2000
Rajasthan,Jaipur,"Jaipur (F&V) APMC","Green Peas","Green Peas",FAQ,31/12/2025,1000,1400,1200
Rajasthan,Jaipur,"Jaipur (F&V) APMC","Water Melon",Other,Medium,31/12/2025,1500,2000,1750
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Kinnow,Kinnow,Medium,31/12/2025,1000,4000,2500
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Carrot,Carrot,FAQ,31/12/2025,1000,1400,1200
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Brinjal,Other,FAQ,31/12/2025,1000,1500,1250
Rajasthan,Jaipur,"Jaipur (F&V) APMC","Cluster beans","Cluster Beans",FAQ,31/12/2025,9000,10000,9500
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Cauliflower,Other,FAQ,31/12/2025,800,1000,900
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Tomato,Other,FAQ,31/12/2025,3000,4500,3750
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Tinda,Other,FAQ,31/12/2025,1300,1500,1400
Rajasthan,Jaipur,"Jaipur (F&V) APMC","Bitter gourd","Bitter Gourd",FAQ,31/12/2025,4000,5000,4500
"Uttar Pradesh",Hardoi,"Hardoi APMC",Cabbage,Cabbage,Medium,31/12/2025,1200,1250,1230
"Uttar Pradesh",Hardoi,"Hardoi APMC",Pumpkin,Pumpkin,Medium,31/12/2025,1740,1800,1770
"Uttar Pradesh",Etawah,"Etawah APMC",Brinjal,Brinjal,FAQ,31/12/2025,1400,1700,1600
"Uttar Pradesh",Etawah,"Etawah APMC",Cabbage,Cabbage,FAQ,31/12/2025,900,1200,1100
"Uttar Pradesh",Etawah,"Etawah APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,1000,1250,1120
"Uttar Pradesh",Etawah,"Etawah APMC",Raddish,Raddish,FAQ,31/12/2025,650,850,800
"Uttar Pradesh",Etawah,"Etawah APMC",Pumpkin,Pumpkin,FAQ,31/12/2025,1300,1550,1450
"Uttar Pradesh",Jaunpur,"Jaunpur APMC",Rice,III,FAQ,31/12/2025,3345,3390,3370
"Uttar Pradesh",Jaunpur,"Jaunpur APMC","Bengal Gram Dal(Chana Dal)","Bengal Gram Dal",FAQ,31/12/2025,7510,7625,7570
"Uttar Pradesh",Jaunpur,"Jaunpur APMC",Maize,Yellow,FAQ,31/12/2025,2380,2420,2400
"Uttar Pradesh",Jaunpur,"Jaunpur APMC",Mustard,Sarson(Black),FAQ,31/12/2025,6825,6930,6880
"Uttar Pradesh",Lakhimpur,"Lakhimpur APMC","Bottle gourd","Bottle Gourd",Local,31/12/2025,2000,2100,2050
"Uttar Pradesh",Lakhimpur,"Lakhimpur APMC",Cauliflower,Cauliflower,Local,31/12/2025,1200,1300,1250
"Uttar Pradesh",Lakhimpur,"Lakhimpur APMC","Field Pea","Field Pea",Local,31/12/2025,3390,3500,3440
"Uttar Pradesh",Lakhimpur,"Lakhimpur APMC",Sugar,Chini,"Grade Range-3",31/12/2025,4120,4160,4140
"Uttar Pradesh",Lakhimpur,"Lakhimpur APMC",Maize,Yellow,Local,31/12/2025,2200,2300,2240
"Uttar Pradesh",Lucknow,"Lucknow APMC",Pumpkin,Pumpkin,FAQ,31/12/2025,1850,1950,1900
"Uttar Pradesh",Lucknow,"Lucknow APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,1300,1400,1350
"Uttar Pradesh",Mainpuri,"Mainpuri APMC",Paddy(Basmati),"Basmati 1509",FAQ,31/12/2025,2650,2900,2800
"Uttar Pradesh",Mainpuri,"Mainpuri APMC","Bottle gourd","Bottle Gourd",Medium,31/12/2025,1370,1560,1480
"Uttar Pradesh",Mainpuri,"Mainpuri APMC",Brinjal,Round/Long,Medium,31/12/2025,1015,1210,1120
"Uttar Pradesh",Mainpuri,"Mainpuri APMC",Raddish,Raddish,Medium,31/12/2025,620,915,725
"Uttar Pradesh",Pillibhit,"Pilibhit APMC",Onion,Red,"Grade B",31/12/2025,1190,1270,1230
"West Bengal","North 24 Parganas","Barasat APMC",Tomato,Other,FAQ,31/12/2025,4600,4700,4600
"West Bengal","North 24 Parganas","Barasat APMC","Bitter gourd",Other,FAQ,31/12/2025,4000,4100,4000
"West Bengal",Bankura,"Bankura Sadar APMC",Potato,Local,FAQ,31/12/2025,740,780,760
"West Bengal",Birbhum,"Bolpur APMC",Brinjal,Brinjal,FAQ,31/12/2025,3800,4000,3900
"West Bengal",Hooghly,"Pandua APMC",Tomato,Hybrid,FAQ,31/12/2025,4400,4400,4400
"West Bengal",Hooghly,"Pandua APMC","Bhindi(Ladies Finger)",Bhindi,FAQ,31/12/2025,5150,5150,5150
"West Bengal",Hooghly,"Pandua APMC",Onion,"Dry F.A.Q.",FAQ,31/12/2025,1950,1950,1950
"West Bengal",Medinipur(E),"Tamluk (Medinipur E) APMC",Brinjal,Brinjal,FAQ,31/12/2025,2400,2800,2600
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC",Cabbage,Other,Medium,31/12/2025,300,500,350
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC",Potato,Other,Medium,31/12/2025,500,600,550
"West Bengal","Uttar Dinajpur","Islampur APMC",Onion,"Dry F.A.Q.",FAQ,31/12/2025,2500,2800,2600
"Andhra Pradesh",Chittor,"Palamaner APMC",Ridgeguard(Tori),Ridgeguard(Tori),FAQ,31/12/2025,2500,3500,3000
Gujarat,Amreli,"Rajula APMC","Black Gram(Urd Beans)(Whole)",Local,Local,31/12/2025,3450,5000,4225
Gujarat,Bharuch,"Ankleshwar APMC",Tomato,Tomato,"Grade A",31/12/2025,1200,3000,1800
Gujarat,Jamnagar,"Jamnagar APMC","Black Gram(Urd Beans)(Whole)",Other,Local,31/12/2025,5100,6150,5750
Gujarat,Jamnagar,"Jamnagar APMC",Wheat,Other,Local,31/12/2025,2000,2805,2635
Gujarat,Jamnagar,"Jamnagar APMC","Castor Seed",Other,Local,31/12/2025,5000,6400,5945
Gujarat,Jamnagar,"Jamnagar APMC","Bengal Gram(Gram)(Whole)",Other,Local,31/12/2025,4625,5375,5125
Gujarat,Jamnagar,"Jamnagar APMC",Soyabean,Other,Local,31/12/2025,3500,4625,4395
Gujarat,Sabarkantha,"Himatnagar APMC",Cotton,"Cotton (Unginned)",Local,31/12/2025,7585,7795,7600
Gujarat,Sabarkantha,"Himatnagar APMC",Maize,Yellow,Non-FAQ,31/12/2025,1800,2000,1900
Gujarat,Surendranagar,"Vadhvan APMC",Cotton,"Shanker 6 (B) 30mm FIne",Local,31/12/2025,7963.28,8060,8011.64
Haryana,Palwal,"Palwal APMC",Spinach,Spinach,Medium,31/12/2025,500,1000,750
"Himachal Pradesh",Solan,"PMY Kather Solan",Coriander(Leaves),Other,Medium,31/12/2025,3000,4000,3500
"Himachal Pradesh",Solan,"PMY Kather Solan","Green Chilli",Other,Medium,31/12/2025,5000,6500,6000
"Himachal Pradesh",Solan,"PMY Kather Solan",Carrot,Other,Medium,31/12/2025,1200,1500,1400
"Himachal Pradesh",Solan,"PMY Kather Solan",Ginger(Green),Other,Medium,31/12/2025,2000,7000,6000
"Himachal Pradesh",Solan,"PMY Kather Solan",Mashrooms,Other,Medium,31/12/2025,8000,9000,9000
"Himachal Pradesh",Solan,"PMY Kather Solan","Peas cod",Other,Medium,31/12/2025,2500,3500,3000
"Himachal Pradesh",Solan,"PMY Kather Solan",Kinnow,Other,Medium,31/12/2025,3000,3500,3200
Haryana,Panipat,"Panipat APMC",Pomegranate,Pomogranate,Local,31/12/2025,5000,9000,7000
Haryana,Panipat,"Panipat APMC",Onion,Onion,Local,31/12/2025,600,2000,1300
Haryana,Panipat,"Panipat APMC",Orange,Other,Local,31/12/2025,4000,6000,5000
Punjab,Gurdaspur,"Gurdaspur APMC",Apple,Apple,Medium,31/12/2025,5000,5000,5000
Punjab,Gurdaspur,"Gurdaspur APMC",Papaya,Other,"Grade B",31/12/2025,4000,4000,4000
Punjab,Gurdaspur,"Gurdaspur APMC",Lemon,Other,"Grade B",31/12/2025,3500,3500,3500
Punjab,Gurdaspur,"Gurdaspur APMC",Methi(Leaves),Other,"Grade A",31/12/2025,1250,1250,1250
Punjab,Mansa,"Budalada APMC",Tomato,Tomato,Medium,31/12/2025,4200,4200,4200
Punjab,Mansa,"Budalada APMC",Cabbage,Cabbage,Medium,31/12/2025,650,650,650
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,31/12/2025,3000,3400,3200
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,31/12/2025,5000,6000,5500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,31/12/2025,3000,3500,3250
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,31/12/2025,4500,5000,4750
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,31/12/2025,3000,3500,3250
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,31/12/2025,3500,3800,3650
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,31/12/2025,3000,3500,3250
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,31/12/2025,4200,4800,4500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,31/12/2025,2500,3000,2750
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC","Green Avare(W)","Avare (W)",Local,31/12/2025,4000,4600,4300
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,31/12/2025,6500,7000,6750
Rajasthan,Udaipur,"Udaipur (Grain) APMC",Wheat,Kalyan,Local,31/12/2025,2530,2530,2530
"Uttar Pradesh",Bulandshahar,"Buland Shahr APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,3000,3200,3100
"Uttar Pradesh",Bulandshahar,"Buland Shahr APMC",Maize,Yellow,FAQ,31/12/2025,2400,2415,2400
"Uttar Pradesh",Bulandshahar,"Buland Shahr APMC",Wheat,Dara,FAQ,31/12/2025,2540,2585,2560
"Uttar Pradesh",Bulandshahar,"Buland Shahr APMC",Mustard,"Lohi Black",FAQ,31/12/2025,6850,6925,6875
"Uttar Pradesh",Bulandshahar,"Buland Shahr APMC",Brinjal,Other,FAQ,31/12/2025,1400,1600,1500
"Uttar Pradesh",Mathura,"Mathura APMC","Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,31/12/2025,2320,2775,2775
"Uttar Pradesh",Mathura,"Mathura APMC",Barley(Jau),Dara,FAQ,31/12/2025,2360,2410,2380
"Uttar Pradesh",Mathura,"Mathura APMC",Paddy(Basmati),1121,FAQ,31/12/2025,3000,3400,3260
"Uttar Pradesh",Mathura,"Mathura APMC",Brinjal,Brinjal,FAQ,31/12/2025,900,1100,1000
"Uttar Pradesh",Mathura,"Mathura APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,800,1000,900
"Uttar Pradesh",Rampur,"Rampur APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,1100,1200,1150
"Uttar Pradesh",Rampur,"Rampur APMC",Cucumbar(Kheera),Cucumbar,FAQ,31/12/2025,2000,2100,2060
"Uttar Pradesh",Badaun,"Badayoun APMC","Bajra(Pearl Millet/Cumbu)",Hybrid,Non-FAQ,31/12/2025,2180,2280,2200
"Uttar Pradesh",Badaun,"Badayoun APMC",Potato,Desi,FAQ,31/12/2025,700,830,780
"Uttar Pradesh",Raebarelli,"Raibareilly APMC","Bottle gourd","Bottle Gourd",FAQ,31/12/2025,1600,1700,1650
"Uttar Pradesh",Raebarelli,"Raibareilly APMC",Guava,Guava,Medium,31/12/2025,2500,2600,2560
"Uttar Pradesh",Raebarelli,"Raibareilly APMC",Cabbage,Cabbage,FAQ,31/12/2025,1000,1100,1050
"Uttar Pradesh",Raebarelli,"Raibareilly APMC",Garlic,Garlic,FAQ,31/12/2025,6600,6800,6700
"Uttar Pradesh",Pratapgarh,"Pratapgarh APMC","Mousambi(Sweet Lime)",Mousambi,Medium,31/12/2025,3360,3360,3360
"Uttar Pradesh",Pratapgarh,"Pratapgarh APMC","Masur Dal",Other,FAQ,31/12/2025,7820,7820,7820
"Uttar Pradesh",Pratapgarh,"Pratapgarh APMC",Lemon,Lemon,FAQ,31/12/2025,3800,3800,3800
"Uttar Pradesh",Pratapgarh,"Pratapgarh APMC","Mustard Oil","Mustard Oil",FAQ,31/12/2025,15000,15000,15000
"Uttar Pradesh",Pratapgarh,"Pratapgarh APMC",Onion,Red,FAQ,31/12/2025,1300,1300,1300
"West Bengal",Birbhum,"Birbhum APMC",Potato,Potato,FAQ,31/12/2025,1100,1200,1150
"West Bengal",Birbhum,"Birbhum APMC","Mustard Oil","Mustard Oil",FAQ,31/12/2025,14600,14800,14700
"West Bengal",Puruliya,"Purulia APMC",Potato,Jyoti,FAQ,31/12/2025,920,1020,980
Tripura,Unokoti,"Pabiacherra APMC",Brinjal,Other,FAQ,31/12/2025,3900,4100,4000
Tripura,Unokoti,"Pabiacherra APMC","Indian Beans(Seam)","Indian Beans (Seam)",FAQ,31/12/2025,4900,5100,5000
Tripura,Unokoti,"Pabiacherra APMC",Carrot,Other,FAQ,31/12/2025,6900,7100,7000
Tripura,Unokoti,"Pabiacherra APMC",Fish,Rahu(Andhra),FAQ,31/12/2025,15300,15500,15400
Tripura,Sepahijala,"Melaghar APMC",Banana,"Banana - Ripe",Local,31/12/2025,2000,3000,2500
Tripura,Sepahijala,"Melaghar APMC",Cabbage,Cabbage,Local,31/12/2025,1300,1500,1400
"Uttar Pradesh",Firozabad,"Firozabad APMC","Bottle gourd","Bottle Gourd",Medium,31/12/2025,1550,1780,1670
"Uttar Pradesh",Firozabad,"Firozabad APMC",Wheat,Dara,FAQ,31/12/2025,2635,2670,2650
"Uttar Pradesh",Firozabad,"Firozabad APMC",Carrot,Carrot,Medium,31/12/2025,950,1180,1070
"Uttar Pradesh",Firozabad,"Firozabad APMC",Potato,Potato,FAQ,31/12/2025,575,850,700
Telangana,Adilabad,"Adilabad APMC",Cotton,"Cotton (Unginned)",FAQ,31/12/2025,6983,7350,7350
Telangana,Nalgonda,"Devarakonda APMC",Paddy(Common),"B P T",FAQ,31/12/2025,2400,2400,2400
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,31/12/2025,3200,4000,3600
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,31/12/2025,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,31/12/2025,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,31/12/2025,4000,5000,4500
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,31/12/2025,3500,4200,3850
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,31/12/2025,4000,5000,4500
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,31/12/2025,2000,2500,2250
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,31/12/2025,3200,4000,3600
"Andhra Pradesh",Kurnool,"Kurnool APMC","Castor Seed",Other,FAQ,31/12/2025,5829,6041,6041
"Andhra Pradesh",Kurnool,"Kurnool APMC",Onion,Local,FAQ,31/12/2025,486,1749,1415
"Andhra Pradesh",Kurnool,"Nandyal APMC",Paddy(Common),"Sona Mahsuri","Grade Range-2",31/12/2025,2000,2000,2000
Telangana,"Bhadradri Kothagudem","Nuguru Charla APMC",Cotton,"170-CO2 (Unginned)",FAQ,31/12/2025,7730,7750,7740
"Andhra Pradesh",Nellore,"Rapur APMC",Wood,Casuarina,Local,31/12/2025,5600,6000,5800
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,31/12/2025,3600,5600,4600
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,31/12/2025,3600,3600,3600
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,31/12/2025,4000,4000,4000
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,31/12/2025,8000,8000,8000
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,31/12/2025,3600,3600,3600
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,31/12/2025,6000,8000,7000
"Andhra Pradesh",Guntur,"Tenali APMC",Lemon,Lemon,"Grade A",31/12/2025,1000,2200,1400
Uttarakhand,Nanital,"Haldwani APMC",Tomato,Other,FAQ,31/12/2025,1500,2000,1800
Uttarakhand,Haridwar,"Roorkee APMC",Banana,Other,Medium,31/12/2025,800,1200,1000
Uttarakhand,Haridwar,"Roorkee APMC",Potato,Other,Medium,31/12/2025,800,1200,1000
Uttarakhand,"Garhwal (Pauri)","Kotadwara APMC",Kinnow,Kinnow,Medium,31/12/2025,1800,1800,1800
Uttarakhand,"Garhwal (Pauri)","Kotadwara APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,900,900,900
Uttarakhand,"Garhwal (Pauri)","Kotadwara APMC","Peas cod","Peas cod",FAQ,31/12/2025,1700,1700,1700
Uttarakhand,"Garhwal (Pauri)","Kotadwara APMC",Brinjal,Brinjal,FAQ,31/12/2025,800,800,800
Uttarakhand,Udhamsinghnagar,"Bazpur APMC",Maize,Other,FAQ,31/12/2025,1720,1740,1730
Haryana,Mahendragarh-Narnaul,"Mohindergarh APMC",Tomato,Tomato,FAQ,31/12/2025,2000,2500,2000
Haryana,Mahendragarh-Narnaul,"Mohindergarh APMC",Carrot,Carrot,FAQ,31/12/2025,600,800,700
Haryana,Mahendragarh-Narnaul,"Mohindergarh APMC",Cabbage,Cabbage,FAQ,31/12/2025,700,700,700
Haryana,Mahendragarh-Narnaul,"Mohindergarh APMC","Bottle gourd","Bottle Gourd",FAQ,31/12/2025,1000,1500,1000
Haryana,Mahendragarh-Narnaul,"Mohindergarh APMC",Banana,"Banana - Ripe",Medium,31/12/2025,2000,2000,2000
Haryana,Mahendragarh-Narnaul,"Mohindergarh APMC",Methi(Leaves),Methi,FAQ,31/12/2025,800,1000,800
Haryana,Mahendragarh-Narnaul,"Mohindergarh APMC",Ber(Zizyphus/Borehannu),Ber(Zizyphus),Medium,31/12/2025,3000,3000,3000
"Andhra Pradesh","Alluri Sitharama Raju","Rampachodvaram APMC",Paddy(Common),1001,"Grade Range-2",31/12/2025,2370,2370,2370
"Uttar Pradesh",Unnao,"Unnao APMC",Paddy(Common),Common,FAQ,31/12/2025,2150,2375,2369
Haryana,Sonipat,"Sonepat APMC",Brinjal,Other,FAQ,31/12/2025,1000,1500,1500
Haryana,Sonipat,"Sonepat APMC","Peas cod",Other,FAQ,31/12/2025,1600,2500,2000
Haryana,Sonipat,"Sonepat APMC",Onion,Onion,FAQ,31/12/2025,2000,2500,2300
Haryana,Sonipat,"Sonepat APMC",Apple,Other,Medium,31/12/2025,8000,12000,12000
Telangana,Karimnagar,"V.Saidapur APMC",Paddy(Common),MTU-1010,FAQ,31/12/2025,2389,2389,2389
Telangana,Karimnagar,"V.Saidapur APMC",Paddy(Common),1001,Non-FAQ,31/12/2025,2369,2369,2369
Punjab,Jalandhar,"Shahkot APMC",Spinach,Other,Local,31/12/2025,400,500,450
Haryana,Mewat,"Punhana APMC",Carrot,Other,Local,31/12/2025,600,800,700
Haryana,Mewat,"Punhana APMC",Cauliflower,Other,Local,31/12/2025,800,800,800
Haryana,Mewat,"Punhana APMC",Cabbage,Other,Local,31/12/2025,1000,1000,1000
Haryana,Mewat,"Punhana APMC","Sweet Potato",Other,Local,31/12/2025,1500,1500,1500
Haryana,Mewat,"Punhana APMC",Onion,Other,Local,31/12/2025,1200,1200,1200
Haryana,Mewat,"Punhana APMC",Cucumbar(Kheera),Cucumbar,Local,31/12/2025,1200,1500,1300
Telangana,Medak,"Dubbak APMC",Paddy(Common),"I.R. 64","Grade Range-1",31/12/2025,2389,2389,2389
Gujarat,Kheda,"Kapadvanj APMC",Potato,Potato,"Grade A",31/12/2025,800,1200,1000
Gujarat,Kheda,"Kapadvanj APMC","Bottle gourd","Bottle Gourd","Grade A",31/12/2025,500,700,600
Rajasthan,Deeg,"Deeg APMC",Mustard,Other,Non-FAQ,31/12/2025,6576,6786,6576
"Tamil Nadu",Dindigul,"Kodaikkanal(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,31/12/2025,5000,5000,5000
Rajasthan,Ganganagar,"Suratgarh APMC","Moath Dal","Moath (W)",FAQ,31/12/2025,3990,3990,3990
Rajasthan,Ganganagar,"Suratgarh APMC","Bajra(Pearl Millet/Cumbu)",Other,FAQ,31/12/2025,2150,2153,2151
Rajasthan,Chittorgarh,"Begu APMC",Maize,Other,Local,31/12/2025,1850,1850,1850
Punjab,Bhatinda,"Bhucho APMC",Carrot,Carrot,Local,31/12/2025,1200,1200,1200
Punjab,Hoshiarpur,"Garh Shankar APMC",Turnip,Turnip,Local,31/12/2025,800,800,800
Punjab,Hoshiarpur,"Garh Shankar APMC",Spinach,Spinach,Local,31/12/2025,800,800,800
Punjab,Hoshiarpur,"Garh Shankar APMC",Tomato,Tomato,FAQ,31/12/2025,3500,3500,3500
Punjab,Hoshiarpur,"Garh Shankar APMC",Kinnow,Kinnow,Local,31/12/2025,3500,3500,3500
Punjab,Hoshiarpur,"Garh Shankar APMC",Pomegranate,Other,Medium,31/12/2025,8500,8500,8500
Punjab,Hoshiarpur,"Garh Shankar APMC",Cabbage,Cabbage,FAQ,31/12/2025,800,800,800
Punjab,Ludhiana,"Doraha APMC",Tomato,Deshi,Local,31/12/2025,2300,5000,4250
Punjab,Moga,"Nihal Singh Wala APMC",Capsicum,Other,FAQ,31/12/2025,4500,4500,4500
Punjab,Moga,"Nihal Singh Wala APMC",Cucumbar(Kheera),Other,FAQ,31/12/2025,2000,2000,2000
Punjab,Moga,"Nihal Singh Wala APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,500,500,500
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib APMC",Tomato,Other,Medium,31/12/2025,4400,4400,4400
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib APMC",Coriander(Leaves),Other,Medium,31/12/2025,1400,1400,1400
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib APMC","Peas Wet",Other,Medium,31/12/2025,5500,5500,5500
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib APMC",Lemon,Other,Medium,31/12/2025,3500,3500,3500
Odisha,Ganjam,"Bhanjanagar APMC",Brinjal,Brinjal,FAQ,31/12/2025,2400,2600,2500
Odisha,Ganjam,"Bhanjanagar APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,5600,5800,5700
Odisha,Ganjam,"Bhanjanagar APMC",Cauliflower,Other,FAQ,31/12/2025,2000,2200,2100
Odisha,Boudh,"Boudh APMC",Cabbage,Other,Local,31/12/2025,2000,2500,2200
Odisha,Boudh,"Boudh APMC",Cauliflower,Other,Local,31/12/2025,2500,3500,3000
Odisha,Dhenkanal,"Kamakhyanagar APMC",Pumpkin,Pumpkin,"Grade A",31/12/2025,10000,10000,10000
Odisha,Dhenkanal,"Kamakhyanagar APMC",Potato,Potato,"Grade A",31/12/2025,3600,3600,3600
Punjab,Sangrur,"Ahmedgarh APMC",Methi(Leaves),Other,Local,31/12/2025,800,900,800
Punjab,Sangrur,"Ahmedgarh APMC",Banana,Other,Local,31/12/2025,2400,2500,2500
Odisha,Mayurbhanja,"Betnoti APMC",Cabbage,Cabbage,FAQ,31/12/2025,800,1200,1000
Odisha,Mayurbhanja,"Betnoti APMC",Tomato,Tomato,FAQ,31/12/2025,2300,2700,2500
Odisha,Mayurbhanja,"Betnoti APMC",Pumpkin,Pumpkin,FAQ,31/12/2025,900,1300,1100
Odisha,Keonjhar,"Champua APMC",Cabbage,Other,Local,31/12/2025,2000,2000,2000
Odisha,Keonjhar,"Champua APMC",Tomato,Other,Local,31/12/2025,4000,4000,4000
Punjab,Bhatinda,"Talwandi Sabo APMC",Carrot,Other,"Grade A",31/12/2025,700,900,800
Punjab,Bhatinda,"Talwandi Sabo APMC",Potato,Other,"Grade A",31/12/2025,300,500,400
Punjab,Mohali,"Dera Bassi APMC",Onion,Onion,Local,31/12/2025,1800,1800,1800
Punjab,Mohali,"Dera Bassi APMC",Spinach,Other,Local,31/12/2025,800,800,800
Punjab,Patiala,"Ghanaur APMC",Potato,Other,FAQ,31/12/2025,700,900,800
